"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","source_page","page_status","layout_checked","source_structures","relevant_record_families","expected_observation_count","records_written","notes","extractor_model"
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","27","REFERENCE_ONLY","YES","","","0","0","Annex A-2 beneficial-owner questions and their definitions, unfilled, and asking for excluded personal identifiers. Both lanes labelled every zero-count page NO_ELIGIBLE_DATA. The zeros are right on the pages that carry none of this document type's categories, but the label is not: a page of instructions, definitions, a divider, a contact or wire directory, or an inapplicable unfilled annex is REFERENCE_ONLY, and NO_ELIGIBLE_DATA is kept for pages that print substantive completed content falling outside the allowed categories.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","28","REFERENCE_ONLY","YES","","","0","0","Continuation of the unfilled Annex A-2 beneficial-owner questions. Both lanes labelled every zero-count page NO_ELIGIBLE_DATA. The zeros are right on the pages that carry none of this document type's categories, but the label is not: a page of instructions, definitions, a divider, a contact or wire directory, or an inapplicable unfilled annex is REFERENCE_ONLY, and NO_ELIGIBLE_DATA is kept for pages that print substantive completed content falling outside the allowed categories.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","29","ELIGIBLE_DATA_EXTRACTED","YES","B. SUBSCRIPTION AGREEMENT","subscription_reference","3","3","Counted off page-029.png: the operative subscription clause prints three facts in allowed categories, the addressee line naming the general partner, the fund subscribed for, and that fund's Delaware organisation. Three records. A counted four and B three, but A's fourth was its misplaced document_context row, which belongs on page 1; on the observations themselves the two lanes agree and the image confirms three.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","30","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: operative provisions of the subscription agreement, including its securities-law representations, fee acknowledgements, power of attorney and tax covenants. These are substantive legal terms, but legal_term and legal_clause are not permitted families for a Subscription document, and none of the seven subscription_reference categories covers them. Zero records, as both lanes found.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","31","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: operative provisions of the subscription agreement, including its securities-law representations, fee acknowledgements, power of attorney and tax covenants. These are substantive legal terms, but legal_term and legal_clause are not permitted families for a Subscription document, and none of the seven subscription_reference categories covers them. Zero records, as both lanes found.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","32","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: operative provisions of the subscription agreement, including its securities-law representations, fee acknowledgements, power of attorney and tax covenants. These are substantive legal terms, but legal_term and legal_clause are not permitted families for a Subscription document, and none of the seven subscription_reference categories covers them. Zero records, as both lanes found.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","33","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: operative provisions of the subscription agreement, including its securities-law representations, fee acknowledgements, power of attorney and tax covenants. These are substantive legal terms, but legal_term and legal_clause are not permitted families for a Subscription document, and none of the seven subscription_reference categories covers them. Zero records, as both lanes found.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","34","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: operative provisions of the subscription agreement, including its securities-law representations, fee acknowledgements, power of attorney and tax covenants. These are substantive legal terms, but legal_term and legal_clause are not permitted families for a Subscription document, and none of the seven subscription_reference categories covers them. Zero records, as both lanes found.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","35","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: operative provisions of the subscription agreement, including its securities-law representations, fee acknowledgements, power of attorney and tax covenants. These are substantive legal terms, but legal_term and legal_clause are not permitted families for a Subscription document, and none of the seven subscription_reference categories covers them. Zero records, as both lanes found.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","36","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: operative provisions of the subscription agreement, including its securities-law representations, fee acknowledgements, power of attorney and tax covenants. These are substantive legal terms, but legal_term and legal_clause are not permitted families for a Subscription document, and none of the seven subscription_reference categories covers them. Zero records, as both lanes found.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","37","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: operative provisions of the subscription agreement, including its securities-law representations, fee acknowledgements, power of attorney and tax covenants. These are substantive legal terms, but legal_term and legal_clause are not permitted families for a Subscription document, and none of the seven subscription_reference categories covers them. Zero records, as both lanes found.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","38","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: operative provisions of the subscription agreement, including its securities-law representations, fee acknowledgements, power of attorney and tax covenants. These are substantive legal terms, but legal_term and legal_clause are not permitted families for a Subscription document, and none of the seven subscription_reference categories covers them. Zero records, as both lanes found.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","39","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: operative provisions of the subscription agreement, including its securities-law representations, fee acknowledgements, power of attorney and tax covenants. These are substantive legal terms, but legal_term and legal_clause are not permitted families for a Subscription document, and none of the seven subscription_reference categories covers them. Zero records, as both lanes found.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","40","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: operative provisions of the subscription agreement, including its securities-law representations, fee acknowledgements, power of attorney and tax covenants. These are substantive legal terms, but legal_term and legal_clause are not permitted families for a Subscription document, and none of the seven subscription_reference categories covers them. Zero records, as both lanes found.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","41","ELIGIBLE_DATA_EXTRACTED","YES","IN WITNESS WHEREOF","subscription_reference","5","5","Counted off page-041.png. Counted off the PNG: the amount subscribed, the purchaser's execution date, the amount accepted by the general partner, the general partner's acceptance date, and the general partner's own execution block. Five printed facts in allowed categories, so five records. A reported three, having missed the acceptance date and the general partner block, and counted the signed 'Date' at the wrong occurrence; B's five are the right set and neither lane's count was taken on trust.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","42","REFERENCE_ONLY","YES","","","0","0","A divider printing only 'DUPLICATE SIGNATURE PAGE FOR SUBSCRIPTION AGREEMENT'. It carries no data of its own, but it is what establishes that page 43 is a second executed counterpart the document intends to carry and not a stray re-scan, which page 2 confirms in instruction C: there are two copies of the signature page and both are to be completed and signed. Both lanes labelled every zero-count page NO_ELIGIBLE_DATA. The zeros are right on the pages that carry none of this document type's categories, but the label is not: a page of instructions, definitions, a divider, a contact or wire directory, or an inapplicable unfilled annex is REFERENCE_ONLY, and NO_ELIGIBLE_DATA is kept for pages that print substantive completed content falling outside the allowed categories.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","43","ELIGIBLE_DATA_EXTRACTED","YES","IN WITNESS WHEREOF","subscription_reference","5","5","Counted off page-043.png. Counted off the PNG: the amount subscribed, the purchaser's execution date, the amount accepted by the general partner, the general partner's acceptance date, and the general partner's own execution block. Five printed facts in allowed categories, so five records. A reported three, having missed the acceptance date and the general partner block, and counted the signed 'Date' at the wrong occurrence; B's five are the right set and neither lane's count was taken on trust. The five facts repeat page 41's because this is the executed duplicate counterpart announced by the divider on page 42, and they are recorded because the page is printed, completed and signed. A marked the page NO_ELIGIBLE_DATA, which no category test supports.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","1","ELIGIBLE_DATA_EXTRACTED","YES","MANAGEMENT AGREEMENT FOR REAL ASSET PORTFOLIO MANAGEMENT IN PUBLICLY TRADED MASTER LIMITED PARTNERSHIP SECURITIES | WITNESSETH:","document_context | legal_term","2","2","My count from page-001.png: two eligible rows. The document_context row, which the contract fixes on page 1 and which A filed on page 3, plus the first WHEREAS recital, whose primary meaning is the statutory source and limit of SERS' authority to invest the Fund. Page 2 incorporates the recitals into the Agreement, and the pipeline will not accept a page whose only record is the context row. A's zero for this page was wrong and it did not check the layout. The other three recitals restate the Board's contracting authority and MANAGER's solicitation and expertise, which name no whitelisted category.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","2","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: Sections 1 Engagement, 2 SERS Policies and Guidelines and 3(a) Power and Authority are operative but name no whitelisted category; the LPA whitelist carries no engagement, mandate or investment-authority term. An eligible provision here states an operative rule, threshold or obligation binding a party to this Agreement, SERS or MANAGER (the 'Contractor' of Exhibit D), and its primary meaning must match the LPA term whitelist.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","3","ELIGIBLE_DATA_EXTRACTED","YES","3. MANAGER's Services","legal_clause","1","1","My count from page-003.png: one eligible provision, Section 3(e) Reports. Both lanes reached it and wrote the label two ways, so it arrived as two one-sided rows and is merged into one. A's count of 2 included the document_context row it had moved onto this page. Sections 3(b), (c) and (d) name no whitelisted category.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","4","ELIGIBLE_DATA_EXTRACTED","YES","3. MANAGER's Services","legal_clause","2","2","My count from page-004.png: two eligible provisions, Section 3(f) Information to be Furnished (reporting) and Section 3(i) Class Actions (notice, five-business-day deadline). Both lanes wrote nothing here and A did not check the layout. Sections 3(g) and 3(h) are compliance and personal-trading provisions, outside the whitelist.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","5","ELIGIBLE_DATA_EXTRACTED","YES","5. Compensation","legal_term","1","1","My count from page-005.png: one eligible provision, Section 5 Compensation, whose heading is printed with the body withheld. It is the Agreement's management fee term and is recorded REDACTED under the contract's redaction rule. Both lanes returned zero here, losing the document's most valuable term. Sections 3(j), 3(k) and 4 name no whitelisted category.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","6","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: Section 6 caps due-diligence travel reimbursement at $5,000 a year and Section 7 governs insurance; neither primary meaning is on the LPA whitelist, which has no expense-reimbursement or insurance term, and organizational_expense means a fund's formation costs. Forcing a whitelist category onto them would be the wrong category, not a recovery. An eligible provision here states an operative rule, threshold or obligation binding a party to this Agreement, SERS or MANAGER (the 'Contractor' of Exhibit D), and its primary meaning must match the LPA term whitelist.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","7","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: Section 8(a) to (d) are MANAGER's registration, authority, reaffirmation and no-finder's-fee representations. The LPA whitelist carries no representation, registration or placement-fee term. An eligible provision here states an operative rule, threshold or obligation binding a party to this Agreement, SERS or MANAGER (the 'Contractor' of Exhibit D), and its primary meaning must match the LPA term whitelist.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","8","ELIGIBLE_DATA_EXTRACTED","YES","10. Changes in MANAGER's Status | 8. Representations of MANAGER","legal_clause","2","2","My count from page-008.png: two eligible provisions, Section 8(h) Notice of Change and Section 10 Changes in MANAGER's Status, both notice. B found both and A found only Section 10, so A's count of 1 is short. Section 9 MANAGER as Independent Contractor carries a tax-payment sentence, but its primary meaning is contractor status, which is not on the whitelist.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","9","ELIGIBLE_DATA_EXTRACTED","YES","12. Confidentiality","legal_clause","1","1","","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","10","ELIGIBLE_DATA_EXTRACTED","YES","14. Soft Dollars Report","legal_clause","1","1","My count from page-010.png: one eligible provision, Section 14 Soft Dollars Report, printed as a heading with the body withheld and recorded REDACTED on the same rule applied to Section 5. Both lanes returned zero. Section 12's closing sentence belongs to the Section 12 row filed on page 9; Sections 13 and 15 name no whitelisted category.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","11","ELIGIBLE_DATA_EXTRACTED","YES","16. Assignment or Other Transfer | 18. Maintenance, Preservation and Review of Records","legal_clause","2","2","My count from page-011.png: two eligible provisions, Section 16 Assignment or Other Transfer (transfer) and Section 18 Maintenance, Preservation and Review of Records (reporting, four-year retention and a SERS audit right). Both lanes took only Section 16. Section 17 merely incorporates Exhibit D.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","12","ELIGIBLE_DATA_EXTRACTED","YES","19. Notices","legal_clause","1","1","","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","13","ELIGIBLE_DATA_EXTRACTED","YES","20. Expiration and Termination","legal_clause | legal_term","4","4","My count from page-013.png: four eligible provisions. Section 20(a) Expiration carries two distinct whitelisted terms, the five-year initial term and the automatic five-year renewal at SERS' option, so it is two rows separated by occurrence; then 20(b) Termination and 20(d) Final Report. B's 4 is right and A's 2 dropped the renewal and the final report. Section 20(c) Liability is a survival clause, outside the whitelist, and the notice addresses at the top of the page belong to the Section 19 row filed on page 12.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","14","ELIGIBLE_DATA_EXTRACTED","YES","21. Applicable Law","legal_clause","1","1","My count from page-014.png: one eligible provision, Section 21 Applicable Law, which both lanes reached. Sections 22 Reservation of Immunities, 23 Binding Effect and 24 Amendment name no whitelisted category.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","15","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: Sections 25 Counterparts, 26 Severability, 27 Headings and 28 Entire Agreement are boilerplate construction clauses; none is on the LPA whitelist. An eligible provision here states an operative rule, threshold or obligation binding a party to this Agreement, SERS or MANAGER (the 'Contractor' of Exhibit D), and its primary meaning must match the LPA term whitelist.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","16","REFERENCE_ONLY","YES","","","0","0","Execution page: signature, attestation and approval blocks with no operative provision. Both lanes counted zero; the label is corrected from NO_ELIGIBLE_DATA because a signature block is reference matter, not substantive figures falling outside the categories.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","17","REFERENCE_ONLY","YES","","","0","0","A second execution page, same signature and approval blocks. Corrected from NO_ELIGIBLE_DATA on the same rule.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","18","REFERENCE_ONLY","YES","","","0","0","A third execution page carrying the countersignatures. Corrected from NO_ELIGIBLE_DATA on the same rule.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","19","REFERENCE_ONLY","YES","","","0","0","Exhibit A cover page: title, adoption date and amendment date only. Corrected from NO_ELIGIBLE_DATA because a cover is reference matter.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","20","REFERENCE_ONLY","YES","","","0","0","Table of contents for the Statement of Investment Policy. Corrected from NO_ELIGIBLE_DATA; the page numbers running down the right margin are a contents list, not data.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","21","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: Sections I Introduction, II Statement of Purpose and III Prudent Investor Standard are the Fund's history, purpose and the quoted prudent investor statute. Background and mission language, not operative terms in an allowed category. An eligible provision here states an operative rule, threshold or obligation binding a party to this Agreement, SERS or MANAGER (the 'Contractor' of Exhibit D), and its primary meaning must match the LPA term whitelist.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","22","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: The remainder of the prudent investor statute and the opening of Section IV.A on the Board's fiduciary status. The page describes the internal duties of the SERS Board, its Chief Investment Officer, or a consultant SERS retains. None is a party to this Agreement and this Agreement creates none of these duties, so the passage is the policy's own allocation of responsibility, which the contract counts as narrative. An eligible provision here states an operative rule, threshold or obligation binding a party to this Agreement, SERS or MANAGER (the 'Contractor' of Exhibit D), and its primary meaning must match the LPA term whitelist.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","23","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: Items 1 to 9 of the Board's own list of responsibilities, from which B took two rows on reviewing and approving the annual financial and actuarial reports. The page describes the internal duties of the SERS Board, its Chief Investment Officer, or a consultant SERS retains. None is a party to this Agreement and this Agreement creates none of these duties, so the passage is the policy's own allocation of responsibility, which the contract counts as narrative. An eligible provision here states an operative rule, threshold or obligation binding a party to this Agreement, SERS or MANAGER (the 'Contractor' of Exhibit D), and its primary meaning must match the LPA term whitelist. Their primary meaning is review and approval of a report, not an obligation to report.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","24","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: Sections IV.B, IV.C and the opening of IV.D: the duties of the Executive Director, the Chief Investment Officer and the chief audit executive. The page describes the internal duties of the SERS Board, its Chief Investment Officer, or a consultant SERS retains. None is a party to this Agreement and this Agreement creates none of these duties, so the passage is the policy's own allocation of responsibility, which the contract counts as narrative. An eligible provision here states an operative rule, threshold or obligation binding a party to this Agreement, SERS or MANAGER (the 'Contractor' of Exhibit D), and its primary meaning must match the LPA term whitelist.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","25","ELIGIBLE_DATA_EXTRACTED","YES","D. Investment Advisors","legal_clause","1","1","My count from page-025.png: one eligible provision. The page prints 'The Board further requires those public markets investment advisors selected and working on its behalf to perform the following activities' and item 3 is a quarterly reporting obligation. MANAGER is such an advisor and Section 2 of the Agreement makes this Policy binding on it, so this one binds a party. Items 1, 2 and the 15% single-product allocation limit name no whitelisted category; the LPA whitelist carries no investment restriction or position limit. A returned zero for the page.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","26","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: Items 4 to 6 of the advisor activities, on meeting attendance and general compliance, name no whitelisted category, and Sections IV.E and IV.F describe the general and alternative investment consultants, from which B took two rows. The page describes the internal duties of the SERS Board, its Chief Investment Officer, or a consultant SERS retains. None is a party to this Agreement and this Agreement creates none of these duties, so the passage is the policy's own allocation of responsibility, which the contract counts as narrative. An eligible provision here states an operative rule, threshold or obligation binding a party to this Agreement, SERS or MANAGER (the 'Contractor' of Exhibit D), and its primary meaning must match the LPA term whitelist.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","27","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: Sections IV.G to IV.J describe the real estate consultant, the portfolio evaluation advisor, the State Treasurer and the actuarial consultant, from which B took two rows. The page describes the internal duties of the SERS Board, its Chief Investment Officer, or a consultant SERS retains. None is a party to this Agreement and this Agreement creates none of these duties, so the passage is the policy's own allocation of responsibility, which the contract counts as narrative. An eligible provision here states an operative rule, threshold or obligation binding a party to this Agreement, SERS or MANAGER (the 'Contractor' of Exhibit D), and its primary meaning must match the LPA term whitelist. B's 'valuation' on the actuary row is also the wrong category: the whitelist means valuation of investments, and this is an actuarial valuation of the plan's accounts.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","28","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: Section V Investment Objectives and the opening of Section VI Investment Guidelines: the Fund's return goals and allocation philosophy, which bind no party to this Agreement and name no whitelisted category. An eligible provision here states an operative rule, threshold or obligation binding a party to this Agreement, SERS or MANAGER (the 'Contractor' of Exhibit D), and its primary meaning must match the LPA term whitelist.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","29","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: The rest of Section VI, on diversification and the Chief Investment Officer's authority to interpret strategy statements, from which B took one row. The page describes the internal duties of the SERS Board, its Chief Investment Officer, or a consultant SERS retains. None is a party to this Agreement and this Agreement creates none of these duties, so the passage is the policy's own allocation of responsibility, which the contract counts as narrative. An eligible provision here states an operative rule, threshold or obligation binding a party to this Agreement, SERS or MANAGER (the 'Contractor' of Exhibit D), and its primary meaning must match the LPA term whitelist.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","30","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: Sections VII Prohibited Transactions, VIII Investment Advisor Evaluations and the opening of IX Corporate Governance Standards. The LPA whitelist carries no prohibited-transaction, evaluation or corporate-governance term. An eligible provision here states an operative rule, threshold or obligation binding a party to this Agreement, SERS or MANAGER (the 'Contractor' of Exhibit D), and its primary meaning must match the LPA term whitelist.","claude-sonnet-5+gpt-5+claude-opus-5"
